device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id,elevation,gw_elevation,delta_elevation,terrain_type,distance_3d,log_distance_3d,fspl,elevation_angle,slope,roughness,terrain_mean,terrain_std,terrain_min,terrain_max,terrain_range,obstruction_ratio,max_obstruction,mean_obstruction,fresnel_obstruction_ratio,min_fresnel_clearance,mean_fresnel_clearance,forest_ratio,water_ratio,residential_ratio,unknown_ratio
node01,16.074036,108.15244300000002,ac1f09fffe0fd629,16.06819,108.15444,-104,6.0,2025-11-24T19:01:05.916+00:00,921400000,125000,7,684.1705921938662,2.835164402906033,0.0058459999999982,-0.0019969999999744,1.8999693197432137,11,14.0,7.0,-6.5,unknown,684.2014682992909,2.835184001847868,88.43264419529058,-0.0094998399811984,1.534859094830451,1.385640646055102,11.565217391304348,3.3469790006813445,7.0,18.0,11.0,0.0,-1.5,0.0,0.4347826086956521,-3.9265624412022095,1.6378019977286309,0.0,0.0,0.0,1.0
node01,16.074026,108.152473,ac1f09fffe0fd629,16.06819,108.15444,-104,5.5,2025-11-24T19:00:50.918+00:00,921400000,125000,7,682.1197254887966,2.8338606086091,0.0058359999999986,-0.0019669999999933,1.895884481120884,11,13.0,7.0,-7.5,unknown,682.1609560073863,2.833886858613161,88.40670133059643,-0.0109940297224516,1.1671537229025075,1.2367699866992246,11.608695652173912,3.485861261361295,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-4.234320862367378,1.1026437786952654,0.0,0.0,0.0,1.0
node01,16.074028000000002,108.152495,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T19:00:35.920+00:00,921400000,125000,7,682.3454792234743,2.83400431854292,0.0058480000000002,-0.0019350000000031,1.890339379259016,11,14.0,7.0,-6.5,unknown,682.3764379114455,2.834024022465288,88.40944460763897,-0.0095252459718052,1.534859094830451,1.385640646055102,11.695652173913045,3.531655389765611,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.917287189693301,1.514770797701708,0.0,0.0,0.0,1.0
node01,16.074038,108.152536,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T19:00:20.922+00:00,921400000,125000,7,681.0308663734141,2.833166795894967,0.0058480000000002,-0.0018940000000071,1.884007115545276,11,14.0,7.0,-6.5,unknown,681.0618848190838,2.8331865759573485,88.39269567748018,-0.0095436300309688,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.910598619878346,1.433153147790629,0.0,0.0,0.0,1.0
node01,16.073960000000003,108.152486,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T19:00:05.925+00:00,921400000,125000,7,674.3807143375565,2.828905142019208,0.0057700000000018,-0.0019440000000088,1.895766980169986,11,13.0,7.0,-7.5,unknown,674.422417977363,2.828931997918656,88.30760411670633,-0.0111201683873158,1.1671537229025075,1.2367699866992246,11.782608695652174,3.6469942566105686,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-4.194846012373355,0.960239887454358,0.0,0.0,0.0,1.0
node01,16.073985,108.15254,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T18:59:50.927+00:00,921400000,125000,7,675.2780837848069,2.8294826548797025,0.0057949999999991,-0.001890000000003,1.8860618877965944,11,13.0,7.0,-7.5,unknown,675.3197320085358,2.8295094394539717,88.31915294741265,-0.0111053939601643,1.1671537229025075,1.2367699866992246,11.826086956521738,3.522007504535415,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.199434848263354,0.9130987797678414,0.0,0.0,0.0,1.0
node01,16.07404,108.15265800000002,ac1f09fffe0fd629,16.06819,108.15443,-105,5.2,2025-11-24T18:59:35.929+00:00,921400000,125000,7,677.4851596190209,2.830899786386062,0.0058499999999988,-0.0017719999999883,1.864917023707246,11,15.0,7.0,-5.5,unknown,677.5074844634635,2.830914097248625,88.34724610330571,-0.0081178131769151,1.802534880323676,1.2749901960407384,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.5743444770365613,1.730187322680342,0.0,0.0,0.0,1.0
node01,16.074033000000004,108.152655,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T18:59:20.931+00:00,921400000,125000,7,676.827597969422,2.8304780589574863,0.0058430000000022,-0.0017750000000091,1.865719502182818,11,15.0,7.0,-5.5,unknown,676.8499445025149,2.830492397639644,88.33881211112609,-0.0081256990484604,1.802534880323676,1.2749901960407384,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.5709877175673466,1.7328667158928723,0.0,0.0,0.0,1.0
node01,16.074018000000002,108.152621,ac1f09fffe0fd629,16.06819,108.15444,-104,5.5,2025-11-24T18:59:05.934+00:00,921400000,125000,7,676.5622254018499,2.830307746101232,0.005828000000001,-0.0018189999999975,1.873329436880984,11,13.0,7.0,-7.5,unknown,676.6037945804794,2.830334429101891,88.33565274037103,-0.0110843198075326,1.1671537229025075,1.2367699866992246,11.91304347826087,3.646475886306392,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.20599620260738,0.8209049306432895,0.0,0.0,0.0,1.0
node01,16.07402,108.152635,ac1f09fffe0fd629,16.06819,108.15444,-105,5.5,2025-11-24T18:58:50.936+00:00,921400000,125000,7,676.3471662604634,2.8301696747717706,0.0058299999999995,-0.0018049999999902,1.87104203409966,11,13.0,7.0,-7.5,unknown,676.3887486560956,2.830196374742953,88.33289165319228,-0.0110878435835805,1.1671537229025075,1.2367699866992246,11.869565217391305,3.686689900121753,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.204897786806832,0.8652599561030836,0.0,0.0,0.0,1.0
node01,16.073965,108.15253,ac1f09fffe0fd629,16.06819,108.15443,-104,5.8,2025-11-24T18:58:35.938+00:00,921400000,125000,7,673.477608138836,2.828323160826036,0.0057749999999998,-0.0019000000000062,1.88864573063204,11,13.0,7.0,-7.5,unknown,673.5193676980697,2.8283500887946547,88.2959659342263,-0.0111350770033833,1.1671537229025075,1.2367699866992246,11.91304347826087,3.622550668511861,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.190224757264915,0.8334938289513015,0.0,0.0,0.0,1.0
node01,16.073948,108.152498,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T18:58:20.940+00:00,921400000,125000,7,672.7168080746749,2.827832278824306,0.0057580000000001,-0.0019320000000107,1.8945254269817315,11,13.0,7.0,-7.5,unknown,672.7586148583896,2.82785926773123,88.28614951295782,-0.0111476674628389,1.1671537229025075,1.2367699866992246,11.826086956521738,3.667153545036442,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.1863292870875695,0.9235597472523612,0.0,0.0,0.0,1.0
node01,16.073943,108.15248,ac1f09fffe0fd629,16.06818,108.15443,-104,5.8,2025-11-24T18:58:05.943+00:00,921400000,125000,7,673.8381943033843,2.8285556238981218,0.0057629999999981,-0.0019500000000078,1.8970689149256093,11,13.0,7.0,-7.5,unknown,673.8799315175112,2.828582523056697,88.30061461946715,-0.0111291196004263,1.1671537229025075,1.2367699866992246,11.73913043478261,3.5657475745761174,7.0,18.0,11.0,0.0,-1.5,0.0,0.5217391304347826,-4.192070272265722,1.0059337670694266,0.0,0.0,0.0,1.0
node01,16.073786000000002,108.15224300000004,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:57:50.946+00:00,921400000,125000,7,665.7193741040102,2.8232911961946137,0.0056060000000002,-0.0021869999999637,1.94275458474539,11,13.0,7.0,-7.5,unknown,665.7616202947081,2.8233187554126347,88.1953392665859,-0.0112648169081095,1.1024697209642236,1.068831137270991,11.043478260869565,2.95588228378844,7.0,17.0,10.0,0.0,-1.5,0.0,0.3478260869565217,-4.150397015212803,1.7348498799437484,0.0,0.0,0.0,1.0
node01,16.074121,108.152625,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:57:35.948+00:00,921400000,125000,7,687.4196979277675,2.837221972635024,0.0059310000000003,-0.0018149999999934,1.867766153210024,11,14.0,7.0,-6.5,unknown,687.4504281030765,2.837241386753222,88.47379189339765,-0.0094549454648841,1.534859094830451,1.385640646055102,11.956521739130435,3.6650910288187126,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.943043881690233,1.2333420275884193,0.0,0.0,0.0,1.0
node01,16.074193,108.152801,ac1f09fffe0fd629,16.06819,108.15444,-104,5.2,2025-11-24T18:57:20.950+00:00,921400000,125000,7,690.0938639582378,2.8389081658483613,0.0060029999999997,-0.0016389999999972,1.837330264591926,11,15.0,7.0,-5.5,unknown,690.1157809185432,2.8389219585572545,88.50740332947831,-0.0079695084664881,1.802534880323676,1.2749901960407384,12.5,4.041451884327381,7.0,19.0,12.0,0.0,-1.5,0.0,0.5,-3.8513190845680114,1.164793061489977,0.0,0.0,0.0,1.0
node01,16.074148,108.15277799999998,ac1f09fffe0fd629,16.06819,108.15444,-105,5.0,2025-11-24T18:57:05.952+00:00,921400000,125000,7,685.8872460014239,2.836252727275017,0.0059579999999996,-0.0016620000000102,1.842833575996616,11,15.0,7.0,-5.5,unknown,685.9092973764226,2.8362666896815085,88.45429795196338,-0.0080183810707928,1.802534880323676,1.2749901960407384,12.217391304347826,3.889299945269356,7.0,19.0,12.0,0.0,-1.5,0.0,0.5217391304347826,-3.6170933995252064,1.478673474310651,0.0,0.0,0.0,1.0
node01,16.074045,108.152486,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:56:50.955+00:00,921400000,125000,7,683.7044981067343,2.8348684371422608,0.0058550000000003,-0.0019539999999977,1.8929055061053608,11,14.0,7.0,-6.5,unknown,683.7353952600241,2.834888062813923,88.42672541461167,-0.0095063152239159,1.534859094830451,1.385640646055102,11.695652173913045,3.531655389765611,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.9241949215222816,1.5092569889387344,0.0,0.0,0.0,1.0
node01,16.074092999999998,108.152608,ac1f09fffe0fd629,16.0682,108.15444,-105,5.2,2025-11-24T18:56:35.957+00:00,921400000,125000,7,683.884668019799,2.8349828674133386,0.0058929999999968,-0.0018319999999931,1.8722021923033696,11,14.0,7.0,-6.5,unknown,683.915557033579,2.8350024827460354,88.42901381325392,-0.0095038111553174,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.925110188223716,1.2911351111286242,0.0,0.0,0.0,1.0
node01,16.07413,108.152671,ac1f09fffe0fd629,16.0682,108.15444,-105,5.0,2025-11-24T18:56:20.959+00:00,921400000,125000,7,685.9423959186569,2.836287646049204,0.0059299999999993,-0.0017689999999959,1.8607053026125449,11,15.0,7.0,-5.5,unknown,685.9644455207773,2.836301606210697,88.45499628254714,-0.0080177364602911,1.802534880323676,1.2749901960407384,12.0,3.730019232961255,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.617373128846843,1.6958414963969362,0.0,0.0,0.0,1.0
node01,16.074135000000002,108.15269800000002,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:56:05.961+00:00,921400000,125000,7,686.7583921180632,2.836803975159651,0.0059450000000005,-0.0017419999999788,1.8558366096642755,11,15.0,7.0,-5.5,unknown,686.7804155220119,2.8368179021674,88.4653222016812,-0.0080082109228555,1.802534880323676,1.2749901960407384,12.08695652173913,3.821143050907797,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.6215106805334063,1.6055823466300467,0.0,0.0,0.0,1.0
node01,16.07416,108.152715,ac1f09fffe0fd629,16.06819,108.15444,-105,5.2,2025-11-24T18:55:50.963+00:00,921400000,125000,7,688.9464502948389,2.838185466834682,0.0059699999999978,-0.0017249999999933,1.8520800618222333,11,15.0,7.0,-5.5,unknown,688.9684037558318,2.8381993055228145,88.4929502687895,-0.007982779966056,1.802534880323676,1.2749901960407384,12.08695652173913,3.821143050907797,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.6325932276845663,1.5967361656967072,0.0,0.0,0.0,1.0
node01,16.074125,108.152615,ac1f09fffe0fd629,16.06818,108.15443,-105,5.5,2025-11-24T18:55:35.966+00:00,921400000,125000,7,688.9133342852524,2.838164590834977,0.0059449999999969,-0.0018150000000076,1.867107078067398,11,14.0,7.0,-6.5,unknown,688.9439978372872,2.838183920864489,88.49264257562298,-0.0094344491958578,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.9506074440558816,1.2707829903283652,0.0,0.0,0.0,1.0
node01,16.0741,108.152683,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:55:20.968+00:00,921400000,125000,7,684.2285426486641,2.8352011868561497,0.0059199999999997,-0.0017470000000088,1.857752911123553,11,15.0,7.0,-5.5,unknown,684.2506474787691,2.8352152170376943,88.43326849908709,-0.0080378170988923,1.802534880323676,1.2749901960407384,12.08695652173913,3.821143050907797,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.608674925330913,1.615827952751869,0.0,0.0,0.0,1.0
node01,16.0741,108.152635,ac1f09fffe0fd629,16.06818,108.15443,-105,5.0,2025-11-24T18:55:05.970+00:00,921400000,125000,7,685.6454857526637,2.8360996209865026,0.0059199999999997,-0.0017950000000013,1.8651949723511287,11,14.0,7.0,-6.5,unknown,685.6762954434156,2.836119135704154,88.45134687241631,-0.0094794079176272,1.534859094830451,1.385640646055102,11.956521739130435,3.6650910288187126,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.9340488378021714,1.240521946126261,0.0,0.0,0.0,1.0
node01,16.074030999999998,108.15253,ac1f09fffe0fd629,16.06818,108.15443,-105,5.2,2025-11-24T18:54:50.972+00:00,921400000,125000,7,681.5400840321879,2.833491403475252,0.0058509999999962,-0.0019000000000062,1.884784738214176,11,14.0,7.0,-6.5,unknown,681.5710793032534,2.8335111539923825,88.39918723818087,-0.0095365005192001,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.913190214792168,1.4310845152641078,0.0,0.0,0.0,1.0
node01,16.073973000000002,108.15234300000002,ac1f09fffe0fd629,16.06819,108.15443,-105,5.5,2025-11-24T18:54:35.975+00:00,921400000,125000,7,680.6080630432622,2.832897089800128,0.0057830000000009,-0.0020869999999888,1.9171354623510628,11,13.0,7.0,-7.5,unknown,680.6493851312151,2.8329234565315766,88.38743328896476,-0.0110184430430064,1.1024697209642236,1.068831137270991,11.434782608695652,3.159885619235934,7.0,17.0,10.0,0.0,-1.5,0.0,0.4347826086956521,-4.226627900971347,1.282697407681016,0.0,0.0,0.0,1.0
node01,16.074233,108.152773,ac1f09fffe0fd629,16.06819,108.15443,-104,5.5,2025-11-24T18:54:20.977+00:00,921400000,125000,7,694.884514505293,2.8419126335389464,0.0060429999999982,-0.0016570000000086,1.838420078798912,11,15.0,7.0,-5.5,unknown,694.9062803711424,2.841926236730834,88.56748889294988,-0.0079145710926434,1.802534880323676,1.2749901960407384,12.541666666666666,4.132988896939142,7.0,21.0,14.0,0.0,-1.5,0.0,0.5,-3.8752096302902217,1.1037735937115014,0.0,0.0,0.0,1.0
node01,16.074201,108.15271300000002,ac1f09fffe0fd629,16.0682,108.15443,-105,5.2,2025-11-24T18:54:05.979+00:00,921400000,125000,7,692.0413565070842,2.8401320487430777,0.0060009999999977,-0.001716999999985,1.849470097265582,11,15.0,7.0,-5.5,unknown,692.0632117922214,2.840145763934768,88.53187943702856,-0.0079470836182962,1.802534880323676,1.2749901960407384,12.416666666666666,3.957236690194589,7.0,19.0,12.0,0.0,-1.5,0.0,0.5,-3.861041027567781,1.2402510272413976,0.0,0.0,0.0,1.0
node01,16.074289999999998,108.152751,ac1f09fffe0fd629,16.0682,108.15443,-105,5.0,2025-11-24T18:53:50.981+00:00,921400000,125000,7,700.5377489834756,2.8454315425247296,0.0060899999999968,-0.0016790000000099,1.8398112217366465,11,15.0,7.0,-5.5,unknown,700.55933920749,2.8454449270577964,88.63786269948915,-0.0078507082794536,1.802534880323676,1.2749901960407384,12.25,3.810621121724559,7.0,19.0,12.0,0.0,-1.5,0.0,0.5,-3.903296121764484,1.3726884869465303,0.0,0.0,0.0,1.0
node01,16.07423,108.15265100000002,ac1f09fffe0fd629,16.0682,108.15443,-105,5.5,2025-11-24T18:53:35.983+00:00,921400000,125000,7,696.9287883647834,2.8431884044965643,0.006029999999999,-0.0017789999999848,1.857682560291258,11,15.0,7.0,-5.5,unknown,696.9504903876638,2.8432019280045577,88.59300271842437,-0.0078913580049658,1.802534880323676,1.2749901960407384,12.25,3.843284185866735,7.0,19.0,12.0,0.0,-1.5,0.0,0.4583333333333333,-3.885379166003421,1.387202315362371,0.0,0.0,0.0,1.0
node01,16.074092999999998,108.152581,ac1f09fffe0fd629,16.0682,108.15443,-104,5.5,2025-11-24T18:53:20.986+00:00,921400000,125000,7,684.4067988550412,2.835314315145161,0.0058929999999968,-0.001849000000007,1.874830586646265,11,14.0,7.0,-6.5,unknown,684.4376643047962,2.8353339005617264,88.43564216956774,-0.0094965618311974,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.927761942384176,1.2890184589931355,0.0,0.0,0.0,1.0
node01,16.07409,108.152581,ac1f09fffe0fd629,16.06819,108.15443,-105,5.0,2025-11-24T18:53:05.988+00:00,921400000,125000,7,685.1520671842502,2.8357869723823,0.0059000000000004,-0.001849000000007,1.8744916537710508,11,14.0,7.0,-6.5,unknown,685.1828990618865,2.8358065152162144,88.4450944626575,-0.0094862335770053,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.931545196807509,1.2859986339755496,0.0,0.0,0.0,1.0
node01,16.07411,108.15268999999998,ac1f09fffe0fd629,16.06819,108.15443,-105,5.2,2025-11-24T18:52:50.990+00:00,921400000,125000,7,684.0248702805795,2.83507189240617,0.0059199999999997,-0.0017400000000264,1.8566648528425151,11,15.0,7.0,-5.5,unknown,684.046981692313,2.835085930943824,88.4306827772097,-0.0080402101476823,1.802534880323676,1.2749901960407384,12.08695652173913,3.821143050907797,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.607640516874083,1.6166536261501658,0.0,0.0,0.0,1.0
node01,16.074098,108.152673,ac1f09fffe0fd629,16.06818,108.15443,-104,5.5,2025-11-24T18:52:35.992+00:00,921400000,125000,7,684.3069524007655,2.835250952350469,0.0059179999999976,-0.0017570000000119,1.859398247027412,11,15.0,7.0,-5.5,unknown,684.3290546981207,2.835264979317069,88.43426374467458,-0.008036896203097,1.802534880323676,1.2749901960407384,11.956521739130435,3.735589830262711,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.609073110670749,1.7459449005241177,0.0,0.0,0.0,1.0
node01,16.074058,108.15265100000002,ac1f09fffe0fd629,16.06818,108.15443,-105,5.0,2025-11-24T18:52:20.994+00:00,921400000,125000,7,680.6836041135087,2.832945289713182,0.0058779999999991,-0.0017789999999848,1.8646861685461216,11,15.0,7.0,-5.5,unknown,680.705824059818,2.832959466406304,88.38815348645929,-0.0080796727794071,1.802534880323676,1.2749901960407384,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.5906489013423,1.7171729961491524,0.0,0.0,0.0,1.0
node01,16.074153000000003,108.152875,ac1f09fffe0fd629,16.06818,108.15442,-104,5.2,2025-11-24T18:52:05.997+00:00,921400000,125000,7,684.375851566194,2.835294676911473,0.0059730000000008,-0.0015450000000072,1.8239125623879275,11,15.0,7.0,-5.5,unknown,684.3979516384844,2.835308701053992,88.43513817941306,-0.0080360871800465,1.802534880323676,1.2749901960407384,12.347826086956522,4.071199968945956,7.0,21.0,14.0,0.0,-1.5,0.0,0.5217391304347826,-3.609422979921096,1.3543612841644197,0.0,0.0,0.0,1.0
node01,16.074066,108.152731,ac1f09fffe0fd629,16.06818,108.15442,-105,5.5,2025-11-24T18:51:50.999+00:00,921400000,125000,7,678.918547924868,2.831817673678642,0.0058859999999967,-0.0016889999999989,1.850239996068071,11,15.0,7.0,-5.5,unknown,678.9408256368233,2.831831924178452,88.36560264190226,-0.0081006760629471,1.802534880323676,1.2749901960407384,12.08695652173913,3.821143050907797,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.581656080870744,1.637394618198394,0.0,0.0,0.0,1.0
node01,16.07388,108.15238800000002,ac1f09fffe0fd629,16.0682,108.15442,-104,6.0,2025-11-24T18:51:36.001+00:00,921400000,125000,7,667.8641588344343,2.8246881375235904,0.0056799999999981,-0.0020319999999856,1.9143555035584208,11,13.0,7.0,-7.5,unknown,667.906269363918,2.824715520029154,88.2232745589163,-0.0112286485918448,1.1671537229025075,1.2367699866992246,11.391304347826088,3.131038589111101,7.0,17.0,10.0,0.0,-1.5,0.0,0.391304347826087,-4.161430608106933,1.37821668774734,0.0,0.0,0.0,1.0
node01,16.074035,108.152561,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:51:21.003+00:00,921400000,125000,7,678.5466159799688,2.831579688941132,0.0058349999999975,-0.001858999999996,1.8792239760662528,11,14.0,7.0,-6.5,unknown,678.5777479831381,2.8315996140969224,88.36095644027165,-0.009578565210537,1.534859094830451,1.385640646055102,11.782608695652174,3.4885716740726105,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.8979414448606953,1.4432562097297197,0.0,0.0,0.0,1.0
node01,16.074098,108.152563,ac1f09fffe0fd629,16.06821,108.15442,-104,6.0,2025-11-24T18:51:06.006+00:00,921400000,125000,7,684.1219393802934,2.8351335182114448,0.0058879999999987,-0.0018570000000011,1.8763093861949007,11,14.0,7.0,-6.5,unknown,684.1528176814401,2.8351531199408955,88.43202655715112,-0.0095005154812675,1.534859094830451,1.385640646055102,11.826086956521738,3.434507418805478,7.0,19.0,12.0,0.0,-1.43181818181818,0.0,0.4782608695652174,-3.926315347486268,1.377129664761992,0.0,0.0,0.0,1.0
node01,16.074,108.15238999999995,ac1f09fffe0fd629,16.06821,108.15442,-104,6.0,2025-11-24T18:50:51.008+00:00,921400000,125000,7,679.3745697761518,2.8321092864071464,0.005790000000001,-0.0020300000000474,1.9080095662583711,11,13.0,7.0,-7.5,unknown,679.4159668851854,2.832135748964164,88.3716791376165,-0.0110384444065554,1.1671537229025075,1.2367699866992246,11.608695652173912,3.293460324244456,7.0,18.0,11.0,0.0,-1.386363636363637,0.0,0.4782608695652174,-4.220344231028666,1.1138000415989493,0.0,0.0,0.0,1.0
node01,16.074,108.15275,ac1f09fffe0fd629,16.0682,108.15441,-104,6.2,2025-11-24T18:50:36.010+00:00,921400000,125000,7,668.8763038700056,2.825345810572476,0.0058000000000006,-0.0016600000000011,1.849551359174869,11,13.0,7.0,-7.5,unknown,668.9183506817556,2.825373110275414,88.2364263638415,-0.011211660939441,1.249304204270234,1.3362634470792052,12.08695652173913,3.866388534854906,7.0,19.0,12.0,0.0,-1.5,0.0,0.6521739130434783,-4.166631315882169,0.6784132658103842,0.0,0.0,0.0,1.0
node01,16.074045,108.15264499999998,ac1f09fffe0fd629,16.0682,108.15441,-104,5.8,2025-11-24T18:50:21.012+00:00,921400000,125000,7,676.7425417526683,2.8304234781942847,0.0058450000000007,-0.0017650000000202,1.8640571823824776,11,15.0,7.0,-5.5,unknown,676.7648910942869,2.8304378204808573,88.33772056795036,-0.0081267202125019,1.802534880323676,1.2749901960407384,12.0,3.694884830822671,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.5705533984983298,1.7332133929712472,0.0,0.0,0.0,1.0
node01,16.074026,108.152575,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:50:06.014+00:00,921400000,125000,7,677.1527608386044,2.830686653478968,0.0058259999999989,-0.0018450000000029,1.877488246212693,11,13.0,7.0,-7.5,unknown,677.1942937675599,2.830713289963032,88.34322995759385,-0.0110746553043044,1.1671537229025075,1.2367699866992246,11.73913043478261,3.4668290398694914,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.209011468214981,0.9924111641379696,0.0,0.0,0.0,1.0
node01,16.074046000000003,108.15259,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:49:51.017+00:00,921400000,125000,7,678.8172309086409,2.8317528577964386,0.0058460000000017,-0.0018299999999982,1.874168116425064,11,14.0,7.0,-6.5,unknown,678.8483505014026,2.8317727670695363,88.36441949972394,-0.0095747472364313,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.899321342376542,1.3117199814941178,0.0,0.0,0.0,1.0
node01,16.074060000000003,108.152591,ac1f09fffe0fd629,16.0682,108.15442,-104,5.8,2025-11-24T18:49:36.019+00:00,921400000,125000,7,680.2774207498891,2.8326860564280607,0.0058600000000019,-0.0018290000000007,1.8733313579556483,11,14.0,7.0,-6.5,unknown,680.3084735486701,2.832705880327775,88.38308176488871,-0.0095541985324503,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.906762281509273,1.3057805622447065,0.0,0.0,0.0,1.0
node01,16.074028000000002,108.15259,ac1f09fffe0fd629,16.0682,108.15442,-105,5.5,2025-11-24T18:49:21.021+00:00,921400000,125000,7,676.9008043210114,2.830525030143897,0.005828000000001,-0.0018299999999982,1.8750484085210424,11,14.0,7.0,-6.5,unknown,676.9320120148197,2.8305450523047613,88.33986520442843,-0.0096018508896067,1.534859094830451,1.385640646055102,11.91304347826087,3.61052860730899,7.0,19.0,12.0,0.0,-1.5,0.0,0.4782608695652174,-3.889543324486464,1.3195248763657814,0.0,0.0,0.0,1.0
node01,16.074018000000002,108.152565,ac1f09fffe0fd629,16.0682,108.15442,-104,5.5,2025-11-24T18:49:06.023+00:00,921400000,125000,7,676.6140135484555,2.830340988343687,0.0058180000000014,-0.0018550000000061,1.879444932718377,11,13.0,7.0,-7.5,unknown,676.6555795455688,2.830367667260111,88.33631750353544,-0.0110834715855969,1.1671537229025075,1.2367699866992246,11.73913043478261,3.4668290398694914,7.0,19.0,12.0,0.0,-1.5,0.0,0.6086956521739131,-4.2062606847811095,0.9946068622597608,0.0,0.0,0.0,1.0
node01,16.074005,108.152503,ac1f09fffe0fd629,16.0682,108.15442,-104,5.2,2025-11-24T18:48:51.026+00:00,921400000,125000,7,677.2062191495869,2.830720937815435,0.0058049999999987,-0.0019170000000059,1.889753592368008,11,13.0,7.0,-7.5,unknown,677.2477488001554,2.830747570094582,88.34391556022484,-0.0110737812553858,1.1671537229025075,1.2367699866992246,11.695652173913045,3.531655389765611,7.0,19.0,12.0,0.0,-1.5,0.0,0.5652173913043478,-4.209284360687184,1.0356715999758397,0.0,0.0,0.0,1.0
