lat,lon,rssi
15.999999999999996,108.17000000000004,-116.89473862611102
15.999999999999996,108.18000000000005,-115.78487299473126
15.999999999999996,108.19000000000005,-115.10471480310511
15.999999999999996,108.20000000000006,-114.46921791269594
15.999999999999996,108.21000000000006,-111.9312375564005
15.999999999999996,108.22000000000007,-114.27155013729079
15.999999999999996,108.23000000000008,-105.0
15.999999999999996,108.24000000000008,-114.76523815158374
15.999999999999996,108.25000000000009,-115.03213480008343
15.999999999999996,108.26000000000009,-115.82817393239603
15.999999999999996,108.2700000000001,-115.47217303564481
15.999999999999996,108.2800000000001,-115.29952787899374
15.999999999999996,108.2900000000001,-115.35172523651988
15.999999999999996,108.30000000000011,-115.35675062049263
15.999999999999996,108.31000000000012,-115.36862242772403
16.009999999999998,108.08,-120.0
16.009999999999998,108.09,-120.0
16.009999999999998,108.10000000000001,-120.0
16.009999999999998,108.11000000000001,-120.0
16.009999999999998,108.12000000000002,-120.0
16.009999999999998,108.13000000000002,-114.8846589540837
16.009999999999998,108.14000000000003,-116.5940665394603
16.009999999999998,108.15000000000003,-114.32558128691207
16.009999999999998,108.16000000000004,-112.20220666449313
16.009999999999998,108.17000000000004,-112.06825659140802
16.009999999999998,108.18000000000005,-116.56772432934255
16.009999999999998,108.19000000000005,-115.3887933635368
16.009999999999998,108.20000000000006,-114.90277755205388
16.009999999999998,108.21000000000006,-114.02290953878712
16.009999999999998,108.22000000000007,-114.64308295836135
16.009999999999998,108.23000000000008,-114.01621272257681
16.009999999999998,108.24000000000008,-114.02485096489355
16.009999999999998,108.25000000000009,-114.04341150953125
16.009999999999998,108.26000000000009,-115.83882543876389
16.009999999999998,108.2700000000001,-115.01395103100954
16.009999999999998,108.2800000000001,-115.02426481671056
16.009999999999998,108.2900000000001,-115.02889329138536
16.009999999999998,108.30000000000011,-115.21121065724003
16.009999999999998,108.31000000000012,-115.3016965302713
16.019999999999996,108.08,-120.0
16.019999999999996,108.09,-120.0
16.019999999999996,108.10000000000001,-118.0
