lat,lon,rssi,gateway
15.915000000000006,108.20499999999988,-120.0,7276ff002e062cf2
15.915000000000006,108.20999999999988,-120.0,7276ff002e062cf2
15.915000000000006,108.21499999999988,-120.0,7276ff002e062cf2
15.915000000000006,108.21999999999989,-120.0,7276ff002e062cf2
15.915000000000006,108.22499999999988,-120.0,7276ff002e062cf2
15.915000000000006,108.22999999999986,-120.0,7276ff002e062cf2
15.915000000000006,108.23499999999986,-120.0,7276ff002e062cf2
15.915000000000006,108.23999999999984,-120.0,7276ff002e062cf2
15.915000000000006,108.24499999999983,-120.0,7276ff002e062cf2
15.915000000000006,108.24999999999984,-120.0,7276ff002e062cf2
15.915000000000006,108.25499999999984,-120.0,7276ff002e062cf2
15.915000000000006,108.25999999999983,-120.0,7276ff002e062cf2
15.915000000000006,108.26499999999984,-120.0,7276ff002e062cf2
15.915000000000006,108.26999999999984,-117.0,7276ff002e062cf2
15.915000000000006,108.27499999999982,-120.0,7276ff002e062cf2
15.915000000000006,108.27999999999982,-120.0,7276ff002e062cf2
15.915000000000006,108.2849999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.2899999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.2949999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.2999999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.3049999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.3099999999998,-120.0,7276ff002e062cf2
15.915000000000006,108.31499999999978,-120.0,7276ff002e062cf2
15.920000000000009,108.08,-120.0,7276ff002e062cf2
15.920000000000009,108.085,-120.0,7276ff002e062cf2
15.920000000000009,108.09,-120.0,7276ff002e062cf2
15.920000000000009,108.09499999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.09999999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.10499999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.10999999999996,-120.0,7276ff002e062cf2
15.920000000000009,108.11499999999997,-120.0,7276ff002e062cf2
15.920000000000009,108.11999999999996,-120.0,7276ff002e062cf2
15.920000000000009,108.12499999999996,-120.0,7276ff002e062cf2
15.920000000000009,108.12999999999997,-120.0,7276ff002e062cf2
15.920000000000009,108.13499999999996,-120.0,7276ff002e062cf2
15.920000000000009,108.13999999999994,-120.0,7276ff002e062cf2
15.920000000000009,108.14499999999994,-120.0,7276ff002e062cf2
15.920000000000009,108.14999999999992,-120.0,7276ff002e062cf2
15.920000000000009,108.15499999999992,-120.0,7276ff002e062cf2
15.920000000000009,108.15999999999993,-120.0,7276ff002e062cf2
15.920000000000009,108.16499999999992,-120.0,7276ff002e062cf2
15.920000000000009,108.16999999999992,-120.0,7276ff002e062cf2
15.920000000000009,108.17499999999993,-120.0,7276ff002e062cf2
15.920000000000009,108.17999999999992,-120.0,7276ff002e062cf2
15.920000000000009,108.1849999999999,-120.0,7276ff002e062cf2
15.920000000000009,108.1899999999999,-120.0,7276ff002e062cf2
15.920000000000009,108.1949999999999,-120.0,7276ff002e062cf2
15.920000000000009,108.19999999999987,-120.0,7276ff002e062cf2
15.920000000000009,108.20499999999988,-120.0,7276ff002e062cf2
15.920000000000009,108.20999999999988,-120.0,7276ff002e062cf2
15.920000000000009,108.21499999999988,-120.0,7276ff002e062cf2
15.920000000000009,108.21999999999989,-120.0,7276ff002e062cf2
15.920000000000009,108.22499999999988,-120.0,7276ff002e062cf2
15.920000000000009,108.22999999999986,-120.0,7276ff002e062cf2
15.920000000000009,108.23499999999986,-120.0,7276ff002e062cf2
15.920000000000009,108.23999999999984,-120.0,7276ff002e062cf2
15.920000000000009,108.24499999999983,-120.0,7276ff002e062cf2
15.920000000000009,108.24999999999984,-120.0,7276ff002e062cf2
15.920000000000009,108.25499999999984,-120.0,7276ff002e062cf2
15.920000000000009,108.25999999999983,-120.0,7276ff002e062cf2
15.920000000000009,108.26499999999984,-118.0,7276ff002e062cf2
15.920000000000009,108.26999999999984,-120.0,7276ff002e062cf2
15.920000000000009,108.27499999999982,-120.0,7276ff002e062cf2
15.920000000000009,108.27999999999982,-120.0,7276ff002e062cf2
15.920000000000009,108.2849999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.2899999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.2949999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.2999999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.3049999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.3099999999998,-120.0,7276ff002e062cf2
15.920000000000009,108.31499999999978,-120.0,7276ff002e062cf2
15.925000000000008,108.08,-120.0,7276ff002e062cf2
15.925000000000008,108.085,-120.0,7276ff002e062cf2
15.925000000000008,108.09,-120.0,7276ff002e062cf2
15.925000000000008,108.09499999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.09999999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.10499999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.10999999999996,-120.0,7276ff002e062cf2
15.925000000000008,108.11499999999997,-120.0,7276ff002e062cf2
15.925000000000008,108.11999999999996,-120.0,7276ff002e062cf2
15.925000000000008,108.12499999999996,-120.0,7276ff002e062cf2
15.925000000000008,108.12999999999997,-120.0,7276ff002e062cf2
15.925000000000008,108.13499999999996,-120.0,7276ff002e062cf2
15.925000000000008,108.13999999999994,-120.0,7276ff002e062cf2
15.925000000000008,108.14499999999994,-120.0,7276ff002e062cf2
15.925000000000008,108.14999999999992,-120.0,7276ff002e062cf2
15.925000000000008,108.15499999999992,-120.0,7276ff002e062cf2
15.925000000000008,108.15999999999993,-120.0,7276ff002e062cf2
15.925000000000008,108.16499999999992,-120.0,7276ff002e062cf2
15.925000000000008,108.16999999999992,-120.0,7276ff002e062cf2
15.925000000000008,108.17499999999993,-120.0,7276ff002e062cf2
15.925000000000008,108.17999999999992,-120.0,7276ff002e062cf2
15.925000000000008,108.1849999999999,-120.0,7276ff002e062cf2
15.925000000000008,108.1899999999999,-120.0,7276ff002e062cf2
15.925000000000008,108.1949999999999,-120.0,7276ff002e062cf2
15.925000000000008,108.19999999999987,-120.0,7276ff002e062cf2
15.925000000000008,108.20499999999988,-120.0,7276ff002e062cf2
15.925000000000008,108.20999999999988,-120.0,7276ff002e062cf2
15.925000000000008,108.21499999999988,-120.0,7276ff002e062cf2
15.925000000000008,108.21999999999989,-120.0,7276ff002e062cf2
15.925000000000008,108.22499999999988,-120.0,7276ff002e062cf2
15.925000000000008,108.22999999999986,-120.0,7276ff002e062cf2
15.925000000000008,108.23499999999986,-120.0,7276ff002e062cf2
15.925000000000008,108.23999999999984,-120.0,7276ff002e062cf2
15.925000000000008,108.24499999999983,-120.0,7276ff002e062cf2
15.925000000000008,108.24999999999984,-120.0,7276ff002e062cf2
15.925000000000008,108.25499999999984,-120.0,7276ff002e062cf2
15.925000000000008,108.25999999999983,-115.0,7276ff002e062cf2
15.925000000000008,108.26499999999984,-120.0,7276ff002e062cf2
15.925000000000008,108.26999999999984,-120.0,7276ff002e062cf2
15.925000000000008,108.27499999999982,-120.0,7276ff002e062cf2
15.925000000000008,108.27999999999982,-120.0,7276ff002e062cf2
15.925000000000008,108.2849999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.2899999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.2949999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.2999999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.3049999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.3099999999998,-120.0,7276ff002e062cf2
15.925000000000008,108.31499999999978,-120.0,7276ff002e062cf2
15.930000000000009,108.08,-120.0,7276ff002e062cf2
15.930000000000009,108.085,-120.0,7276ff002e062cf2
15.930000000000009,108.09,-120.0,7276ff002e062cf2
15.930000000000009,108.09499999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.09999999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.10499999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.10999999999996,-120.0,7276ff002e062cf2
15.930000000000009,108.11499999999997,-120.0,7276ff002e062cf2
15.930000000000009,108.11999999999996,-120.0,7276ff002e062cf2
15.930000000000009,108.12499999999996,-120.0,7276ff002e062cf2
15.930000000000009,108.12999999999997,-120.0,7276ff002e062cf2
15.930000000000009,108.13499999999996,-120.0,7276ff002e062cf2
15.930000000000009,108.13999999999994,-120.0,7276ff002e062cf2
15.930000000000009,108.14499999999994,-120.0,7276ff002e062cf2
15.930000000000009,108.14999999999992,-120.0,7276ff002e062cf2
15.930000000000009,108.15499999999992,-120.0,7276ff002e062cf2
15.930000000000009,108.15999999999993,-120.0,7276ff002e062cf2
15.930000000000009,108.16499999999992,-120.0,7276ff002e062cf2
15.930000000000009,108.16999999999992,-120.0,7276ff002e062cf2
15.930000000000009,108.17499999999993,-120.0,7276ff002e062cf2
15.930000000000009,108.17999999999992,-120.0,7276ff002e062cf2
15.930000000000009,108.1849999999999,-120.0,7276ff002e062cf2
15.930000000000009,108.1899999999999,-120.0,7276ff002e062cf2
15.930000000000009,108.1949999999999,-120.0,7276ff002e062cf2
15.930000000000009,108.19999999999987,-120.0,7276ff002e062cf2
15.930000000000009,108.20499999999988,-120.0,7276ff002e062cf2
15.930000000000009,108.20999999999988,-120.0,7276ff002e062cf2
15.930000000000009,108.21499999999988,-120.0,7276ff002e062cf2
15.930000000000009,108.21999999999989,-120.0,7276ff002e062cf2
15.930000000000009,108.22499999999988,-120.0,7276ff002e062cf2
15.930000000000009,108.22999999999986,-120.0,7276ff002e062cf2
15.930000000000009,108.23499999999986,-120.0,7276ff002e062cf2
15.930000000000009,108.23999999999984,-120.0,7276ff002e062cf2
15.930000000000009,108.24499999999983,-120.0,7276ff002e062cf2
15.930000000000009,108.24999999999984,-120.0,7276ff002e062cf2
15.930000000000009,108.25499999999984,-118.0,7276ff002e062cf2
15.930000000000009,108.25999999999983,-120.0,7276ff002e062cf2
15.930000000000009,108.26499999999984,-120.0,7276ff002e062cf2
15.930000000000009,108.26999999999984,-120.0,7276ff002e062cf2
15.930000000000009,108.27499999999982,-120.0,7276ff002e062cf2
15.930000000000009,108.27999999999982,-120.0,7276ff002e062cf2
15.930000000000009,108.2849999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.2899999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.2949999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.2999999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.3049999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.3099999999998,-120.0,7276ff002e062cf2
15.930000000000009,108.31499999999978,-120.0,7276ff002e062cf2
15.93500000000001,108.08,-120.0,7276ff002e062cf2
15.93500000000001,108.085,-120.0,7276ff002e062cf2
15.93500000000001,108.09,-120.0,7276ff002e062cf2
15.93500000000001,108.09499999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.09999999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.10499999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.10999999999996,-120.0,7276ff002e062cf2
15.93500000000001,108.11499999999997,-120.0,7276ff002e062cf2
15.93500000000001,108.11999999999996,-120.0,7276ff002e062cf2
15.93500000000001,108.12499999999996,-120.0,7276ff002e062cf2
15.93500000000001,108.12999999999997,-120.0,7276ff002e062cf2
15.93500000000001,108.13499999999996,-120.0,7276ff002e062cf2
15.93500000000001,108.13999999999994,-120.0,7276ff002e062cf2
15.93500000000001,108.14499999999994,-120.0,7276ff002e062cf2
15.93500000000001,108.14999999999992,-120.0,7276ff002e062cf2
15.93500000000001,108.15499999999992,-120.0,7276ff002e062cf2
15.93500000000001,108.15999999999993,-120.0,7276ff002e061f5b
15.93500000000001,108.16499999999992,-120.0,7276ff002e061f5b
15.93500000000001,108.16999999999992,-120.0,7276ff002e061f5b
15.93500000000001,108.17499999999993,-120.0,7276ff002e061f5b
15.93500000000001,108.17999999999992,-120.0,7276ff002e061f5b
15.93500000000001,108.1849999999999,-120.0,7276ff002e062cf2
15.93500000000001,108.1899999999999,-120.0,7276ff002e062cf2
15.93500000000001,108.1949999999999,-120.0,7276ff002e062cf2
15.93500000000001,108.19999999999987,-120.0,7276ff002e062cf2
15.93500000000001,108.20499999999988,-120.0,7276ff002e062cf2
15.93500000000001,108.20999999999988,-120.0,7276ff002e062cf2
15.93500000000001,108.21499999999988,-120.0,7276ff002e062cf2
15.93500000000001,108.21999999999989,-120.0,7276ff002e062cf2
15.93500000000001,108.22499999999988,-120.0,7276ff002e062cf2
15.93500000000001,108.22999999999986,-120.0,7276ff002e062cf2
15.93500000000001,108.23499999999986,-120.0,7276ff002e062cf2
15.93500000000001,108.23999999999984,-120.0,7276ff002e062cf2
15.93500000000001,108.24499999999983,-120.0,7276ff002e062cf2
15.93500000000001,108.24999999999984,-120.0,7276ff002e062cf2
15.93500000000001,108.25499999999984,-115.0,7276ff002e062cf2
15.93500000000001,108.25999999999983,-120.0,7276ff002e062cf2
15.93500000000001,108.26499999999984,-120.0,7276ff002e062cf2
15.93500000000001,108.26999999999984,-120.0,7276ff002e062cf2
15.93500000000001,108.27499999999982,-120.0,7276ff002e062cf2
15.93500000000001,108.27999999999982,-120.0,7276ff002e062cf2
15.93500000000001,108.2849999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.2899999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.2949999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.2999999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.3049999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.3099999999998,-120.0,7276ff002e062cf2
15.93500000000001,108.31499999999978,-120.0,7276ff002e062cf2
15.94000000000001,108.08,-120.0,7276ff002e062cf2
15.94000000000001,108.085,-120.0,7276ff002e062cf2
15.94000000000001,108.09,-120.0,7276ff002e062cf2
15.94000000000001,108.09499999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.09999999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.10499999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.10999999999996,-120.0,7276ff002e062cf2
15.94000000000001,108.11499999999997,-120.0,7276ff002e062cf2
15.94000000000001,108.11999999999996,-120.0,7276ff002e062cf2
15.94000000000001,108.12499999999996,-120.0,7276ff002e062cf2
15.94000000000001,108.12999999999997,-120.0,7276ff002e062cf2
15.94000000000001,108.13499999999996,-120.0,7276ff002e062cf2
15.94000000000001,108.13999999999994,-120.0,7276ff002e062cf2
15.94000000000001,108.14499999999994,-120.0,7276ff002e062cf2
15.94000000000001,108.14999999999992,-120.0,7276ff002e062cf2
15.94000000000001,108.15499999999992,-120.0,7276ff002e062cf2
15.94000000000001,108.15999999999993,-120.0,7276ff002e062cf2
15.94000000000001,108.16499999999992,-120.0,7276ff002e061f5b
15.94000000000001,108.16999999999992,-120.0,7276ff002e061f5b
15.94000000000001,108.17499999999993,-120.0,7276ff002e061f5b
15.94000000000001,108.17999999999992,-120.0,7276ff002e061f5b
15.94000000000001,108.1849999999999,-120.0,7276ff002e061f5b
15.94000000000001,108.1899999999999,-120.0,7276ff002e061f5b
15.94000000000001,108.1949999999999,-120.0,7276ff002e061f5b
15.94000000000001,108.19999999999987,-120.0,7276ff002e061f5b
15.94000000000001,108.20499999999988,-120.0,7276ff002e061f5b
15.94000000000001,108.20999999999988,-120.0,7276ff002e061f5b
15.94000000000001,108.21499999999988,-120.0,7276ff002e062cf2
15.94000000000001,108.21999999999989,-120.0,7276ff002e062cf2
15.94000000000001,108.22499999999988,-120.0,7276ff002e062cf2
15.94000000000001,108.22999999999986,-120.0,7276ff002e062cf2
15.94000000000001,108.23499999999986,-120.0,7276ff002e062cf2
15.94000000000001,108.23999999999984,-120.0,7276ff002e062cf2
15.94000000000001,108.24499999999983,-120.0,7276ff002e062cf2
15.94000000000001,108.24999999999984,-120.0,7276ff002e062cf2
15.94000000000001,108.25499999999984,-117.0,7276ff002e062cf2
15.94000000000001,108.25999999999983,-120.0,7276ff002e062cf2
15.94000000000001,108.26499999999984,-120.0,7276ff002e062cf2
15.94000000000001,108.26999999999984,-120.0,7276ff002e062cf2
15.94000000000001,108.27499999999982,-120.0,7276ff002e062cf2
15.94000000000001,108.27999999999982,-120.0,7276ff002e062cf2
15.94000000000001,108.2849999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.2899999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.2949999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.2999999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.3049999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.3099999999998,-120.0,7276ff002e062cf2
15.94000000000001,108.31499999999978,-120.0,7276ff002e062cf2
15.945000000000013,108.08,-120.0,7276ff002e062cf2
15.945000000000013,108.085,-120.0,7276ff002e062cf2
15.945000000000013,108.09,-120.0,7276ff002e062cf2
15.945000000000013,108.09499999999998,-120.0,7276ff002e062cf2
15.945000000000013,108.09999999999998,-120.0,7276ff002e062cf2
15.945000000000013,108.10499999999998,-120.0,7276ff002e062cf2
15.945000000000013,108.10999999999996,-120.0,7276ff002e062cf2
15.945000000000013,108.11499999999997,-120.0,7276ff002e062cf2
15.945000000000013,108.11999999999996,-120.0,7276ff002e062cf2
15.945000000000013,108.12499999999996,-120.0,7276ff002e062cf2
15.945000000000013,108.12999999999997,-120.0,7276ff002e062cf2
15.945000000000013,108.13499999999996,-120.0,7276ff002e062cf2
15.945000000000013,108.13999999999994,-120.0,7276ff002e062cf2
15.945000000000013,108.14499999999994,-120.0,7276ff002e062cf2
15.945000000000013,108.14999999999992,-120.0,7276ff002e062cf2
15.945000000000013,108.15499999999992,-120.0,7276ff002e062cf2
15.945000000000013,108.15999999999993,-120.0,7276ff002e062cf2
15.945000000000013,108.16499999999992,-120.0,7276ff002e062cf2
15.945000000000013,108.16999999999992,-120.0,7276ff002e062cf2
15.945000000000013,108.17499999999993,-120.0,7276ff002e061f5b
15.945000000000013,108.17999999999992,-120.0,7276ff002e061f5b
15.945000000000013,108.1849999999999,-120.0,7276ff002e061f5b
15.945000000000013,108.1899999999999,-120.0,7276ff002e061f5b
15.945000000000013,108.1949999999999,-120.0,7276ff002e061f5b
15.945000000000013,108.19999999999987,-120.0,7276ff002e061f5b
15.945000000000013,108.20499999999988,-120.0,7276ff002e061f5b
15.945000000000013,108.20999999999988,-120.0,7276ff002e061f5b
15.945000000000013,108.21499999999988,-120.0,7276ff002e061f5b
15.945000000000013,108.21999999999989,-120.0,7276ff002e061f5b
15.945000000000013,108.22499999999988,-120.0,7276ff002e061f5b
15.945000000000013,108.22999999999986,-120.0,7276ff002e061f5b
15.945000000000013,108.23499999999986,-120.0,7276ff002e061f5b
15.945000000000013,108.23999999999984,-117.66582658492096,7276ff002e062cf2
15.945000000000013,108.24499999999983,-117.64773897574425,7276ff002e062cf2
15.945000000000013,108.24999999999984,-117.63087795209348,7276ff002e062cf2
15.945000000000013,108.25499999999984,-117.0,7276ff002e062cf2
15.945000000000013,108.25999999999983,-117.736883609946,7276ff002e062cf2
15.945000000000013,108.26499999999984,-117.79317643130685,7276ff002e062cf2
15.945000000000013,108.26999999999984,-117.9882910934584,7276ff002e062cf2
15.945000000000013,108.27499999999982,-118.06038215033853,7276ff002e062cf2
15.945000000000013,108.27999999999982,-118.08397978729369,7276ff002e062cf2
15.945000000000013,108.2849999999998,-117.93705018932032,7276ff002e062cf2
15.945000000000013,108.2899999999998,-118.14103145693738,7276ff002e062cf2
15.945000000000013,108.2949999999998,-118.10106363715022,7276ff002e062cf2
15.945000000000013,108.2999999999998,-117.96665552347422,7276ff002e062cf2
15.945000000000013,108.3049999999998,-117.37074776093304,7276ff002e062cf2
15.945000000000013,108.3099999999998,-118.21290532793223,7276ff002e062cf2
15.945000000000013,108.31499999999978,-118.29347502673262,7276ff002e062cf2
15.950000000000012,108.08,-120.0,7276ff002e062cf2
15.950000000000012,108.085,-120.0,7276ff002e062cf2
15.950000000000012,108.09,-120.0,7276ff002e062cf2
15.950000000000012,108.09499999999998,-120.0,7276ff002e062cf2
15.950000000000012,108.09999999999998,-120.0,7276ff002e062cf2
15.950000000000012,108.10499999999998,-120.0,7276ff002e062cf2
15.950000000000012,108.10999999999996,-120.0,7276ff002e062cf2
15.950000000000012,108.11499999999997,-120.0,7276ff002e062cf2
15.950000000000012,108.11999999999996,-120.0,7276ff002e062cf2
15.950000000000012,108.12499999999996,-120.0,7276ff002e062cf2
15.950000000000012,108.12999999999997,-120.0,7276ff002e062cf2
15.950000000000012,108.13499999999996,-120.0,7276ff002e062cf2
15.950000000000012,108.13999999999994,-120.0,7276ff002e062cf2
15.950000000000012,108.14499999999994,-120.0,7276ff002e062cf2
15.950000000000012,108.14999999999992,-120.0,7276ff002e062cf2
15.950000000000012,108.15499999999992,-120.0,7276ff002e062cf2
15.950000000000012,108.15999999999993,-120.0,7276ff002e062cf2
15.950000000000012,108.16499999999992,-120.0,7276ff002e062cf2
15.950000000000012,108.16999999999992,-120.0,7276ff002e062cf2
15.950000000000012,108.17499999999993,-120.0,7276ff002e062cf2
15.950000000000012,108.17999999999992,-120.0,7276ff002e062cf2
15.950000000000012,108.1849999999999,-120.0,7276ff002e061f5b
15.950000000000012,108.1899999999999,-120.0,7276ff002e061f5b
15.950000000000012,108.1949999999999,-120.0,7276ff002e061f5b
15.950000000000012,108.19999999999987,-120.0,7276ff002e061f5b
15.950000000000012,108.20499999999988,-120.0,7276ff002e061f5b
15.950000000000012,108.20999999999988,-120.0,7276ff002e061f5b
15.950000000000012,108.21499999999988,-120.0,7276ff002e061f5b
15.950000000000012,108.21999999999989,-120.0,7276ff002e061f5b
15.950000000000012,108.22499999999988,-120.0,7276ff002e061f5b
15.950000000000012,108.22999999999986,-120.0,7276ff002e061f5b
15.950000000000012,108.23499999999986,-120.0,7276ff002e061f5b
15.950000000000012,108.23999999999984,-120.0,7276ff002e061f5b
15.950000000000012,108.24499999999983,-120.0,7276ff002e061f5b
15.950000000000012,108.24999999999984,-116.3352121821746,7276ff002e062cf2
15.950000000000012,108.25499999999984,-116.20958958158502,7276ff002e062cf2
15.950000000000012,108.25999999999983,-115.70104775783028,7276ff002e062cf2
15.950000000000012,108.26499999999984,-116.01650363718116,7276ff002e062cf2
15.950000000000012,108.26999999999984,-115.9554710035882,7276ff002e062cf2
15.950000000000012,108.27499999999982,-115.9180539443159,7276ff002e062cf2
15.950000000000012,108.27999999999982,-116.20988505369128,7276ff002e062cf2
15.950000000000012,108.2849999999998,-115.81468748915889,7276ff002e062cf2
15.950000000000012,108.2899999999998,-115.8457569159432,7276ff002e062cf2
15.950000000000012,108.2949999999998,-116.27802405985504,7276ff002e062cf2
15.950000000000012,108.2999999999998,-116.4990846025238,7276ff002e062cf2
15.950000000000012,108.3049999999998,-115.73733218593402,7276ff002e062cf2
15.950000000000012,108.3099999999998,-117.12273937547243,7276ff002e062cf2
15.950000000000012,108.31499999999978,-117.10291497659298,7276ff002e062cf2
15.955000000000013,108.08,-120.0,7276ff002e062cf2
15.955000000000013,108.085,-120.0,7276ff002e062cf2
15.955000000000013,108.09,-120.0,7276ff002e062cf2
15.955000000000013,108.09499999999998,-120.0,7276ff002e062cf2
15.955000000000013,108.09999999999998,-120.0,7276ff002e062cf2
15.955000000000013,108.10499999999998,-120.0,7276ff002e062cf2
15.955000000000013,108.10999999999996,-120.0,7276ff002e062cf2
15.955000000000013,108.11499999999997,-120.0,7276ff002e062cf2
15.955000000000013,108.11999999999996,-120.0,7276ff002e062cf2
15.955000000000013,108.12499999999996,-120.0,7276ff002e062cf2
15.955000000000013,108.12999999999997,-120.0,7276ff002e062cf2
15.955000000000013,108.13499999999996,-120.0,7276ff002e062cf2
15.955000000000013,108.13999999999994,-120.0,7276ff002e062cf2
15.955000000000013,108.14499999999994,-120.0,7276ff002e062cf2
15.955000000000013,108.14999999999992,-120.0,7276ff002e062cf2
15.955000000000013,108.15499999999992,-120.0,7276ff002e062cf2
15.955000000000013,108.15999999999993,-120.0,7276ff002e062cf2
15.955000000000013,108.16499999999992,-120.0,7276ff002e062cf2
15.955000000000013,108.16999999999992,-120.0,7276ff002e062cf2
15.955000000000013,108.17499999999993,-120.0,7276ff002e062cf2
15.955000000000013,108.17999999999992,-120.0,7276ff002e062cf2
15.955000000000013,108.1849999999999,-120.0,7276ff002e062cf2
15.955000000000013,108.1899999999999,-120.0,7276ff002e061f5b
15.955000000000013,108.1949999999999,-120.0,7276ff002e061f5b
15.955000000000013,108.19999999999987,-120.0,7276ff002e061f5b
15.955000000000013,108.20499999999988,-120.0,7276ff002e061f5b
15.955000000000013,108.20999999999988,-120.0,7276ff002e061f5b
15.955000000000013,108.21499999999988,-120.0,7276ff002e061f5b
15.955000000000013,108.21999999999989,-120.0,7276ff002e061f5b
15.955000000000013,108.22499999999988,-120.0,7276ff002e061f5b
15.955000000000013,108.22999999999986,-120.0,7276ff002e061f5b
15.955000000000013,108.23499999999986,-120.0,7276ff002e061f5b
15.955000000000013,108.23999999999984,-120.0,7276ff002e061f5b
15.955000000000013,108.24499999999983,-120.0,7276ff002e061f5b
15.955000000000013,108.24999999999984,-109.0,7276ff002e061f5b
15.955000000000013,108.25499999999984,-115.0,7276ff002e061f5b
15.955000000000013,108.25999999999983,-120.0,7276ff002e061f5b
15.955000000000013,108.26499999999984,-120.0,7276ff002e061f5b
15.955000000000013,108.26999999999984,-120.0,7276ff002e061f5b
15.955000000000013,108.27499999999982,-120.0,7276ff002e061f5b
15.955000000000013,108.27999999999982,-120.0,7276ff002e061f5b
15.955000000000013,108.2849999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.2899999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.2949999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.2999999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.3049999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.3099999999998,-120.0,7276ff002e061f5b
15.955000000000013,108.31499999999978,-120.0,7276ff002e061f5b
15.960000000000012,108.08,-120.0,7276ff002e062cf2
15.960000000000012,108.085,-120.0,7276ff002e062cf2
15.960000000000012,108.09,-120.0,7276ff002e062cf2
15.960000000000012,108.09499999999998,-120.0,7276ff002e062cf2
15.960000000000012,108.09999999999998,-120.0,7276ff002e062cf2
15.960000000000012,108.10499999999998,-120.0,7276ff002e062cf2
15.960000000000012,108.10999999999996,-120.0,7276ff002e062cf2
15.960000000000012,108.11499999999997,-120.0,7276ff002e062cf2
15.960000000000012,108.11999999999996,-120.0,7276ff002e062cf2
15.960000000000012,108.12499999999996,-120.0,7276ff002e062cf2
15.960000000000012,108.12999999999997,-120.0,7276ff002e062cf2
15.960000000000012,108.13499999999996,-120.0,7276ff002e062cf2
15.960000000000012,108.13999999999994,-120.0,7276ff002e062cf2
15.960000000000012,108.14499999999994,-120.0,7276ff002e062cf2
15.960000000000012,108.14999999999992,-120.0,7276ff002e062cf2
15.960000000000012,108.15499999999992,-120.0,7276ff002e062cf2
15.960000000000012,108.15999999999993,-120.0,7276ff002e062cf2
15.960000000000012,108.16499999999992,-120.0,7276ff002e062cf2
15.960000000000012,108.16999999999992,-120.0,7276ff002e062cf2
15.960000000000012,108.17499999999993,-120.0,7276ff002e062cf2
15.960000000000012,108.17999999999992,-120.0,7276ff002e062cf2
15.960000000000012,108.1849999999999,-120.0,7276ff002e062cf2
15.960000000000012,108.1899999999999,-115.7413594986636,7276ff002e062cf2
15.960000000000012,108.1949999999999,-115.29629688107748,7276ff002e062cf2
15.960000000000012,108.19999999999987,-120.0,7276ff002e061f5b
15.960000000000012,108.20499999999988,-115.303180647956,7276ff002e062cf2
15.960000000000012,108.20999999999988,-115.75454391532878,7276ff002e062cf2
15.960000000000012,108.21499999999988,-120.0,7276ff002e061f5b
15.960000000000012,108.21999999999989,-120.0,7276ff002e061f5b
